BIKE_SPEED,BIKE_COST,OCC_HOUR,OCC_DOW,OCC_DOY,OCC_DAY,OCC_YEAR,REPORT_DAY,BIKE_MAKE,BIKE_MODEL,BIKE_TYPE,BIKE_COLOUR,PREMISES_TYPE,LOCATION_TYPE,HOOD_140,NEIGHBOURHOOD_140,OCC_HOUR_BIN,SEASON,COST_CATEGORY,x,y,IS_NIGHT,IS_WEEKEND
15.0,2000.0,21,2,169,18,2022,18,1105,10645,4,119,5,36,72,79,1,2,2,-0.9731183372332619,0.23030567023061221,1,1
1.0,200.0,21,0,168,17,2022,18,474,5814,7,37,0,0,60,116,1,2,4,-0.9690098257244062,0.24702218048093552,1,0
11.0,2800.0,11,2,169,18,2022,18,410,10645,3,119,1,2,39,112,2,2,0,-0.9731183372332619,0.23030567023061221,0,1
1.0,60.0,21,0,168,17,2022,18,776,5811,8,37,0,0,60,116,1,2,4,-0.9690098257244062,0.24702218048093552,1,0
21.0,4000.0,4,2,169,18,2022,18,522,8081,5,11,3,35,38,9,3,2,0,-0.9731183372332619,0.23030567023061221,1,1
7.0,400.0,15,0,168,17,2022,18,776,4080,2,11,0,0,72,79,0,2,4,-0.9690098257244062,0.24702218048093552,0,0
1.0,149.990005493164,3,2,169,18,2022,18,776,10645,2,11,0,0,60,116,3,2,4,-0.9731183372332619,0.23030567023061221,1,1
25.0,1900.0,12,0,168,17,2022,18,776,1159,1,11,0,0,112,127,2,2,2,-0.9690098257244062,0.24702218048093552,0,0
1.0,250.0,3,2,169,18,2022,18,1131,910,0,37,0,0,60,116,3,2,4,-0.9731183372332619,0.23030567023061221,1,1
1.0,1000.0,22,0,168,17,2022,18,449,1879,3,138,5,18,86,50,1,2,1,-0.9690098257244062,0.24702218048093552,1,0
1.0,170.0,21,0,168,17,2022,18,776,10645,7,255,0,0,60,116,1,2,4,-0.9690098257244062,0.24702218048093552,1,0
20.0,2700.0,8,4,167,16,2022,19,1073,4673,7,255,2,45,75,6,2,2,0,-0.9646141756912435,0.26366549272800704,0,0
18.0,2000.0,13,2,169,18,2022,19,368,6941,3,181,5,36,75,6,0,2,2,-0.9731183372332619,0.23030567023061221,0,1
25.0,0.0,22,2,169,18,2022,19,1105,6422,7,11,5,36,76,123,1,2,4,-0.9731183372332619,0.23030567023061221,1,1
3.0,3500.0,13,3,170,19,2022,19,1217,11433,1,255,5,36,75,6,0,2,0,-0.9769384927771817,0.21352091543979612,0,1
40.0,500.0,18,3,170,19,2022,19,830,10135,3,37,3,35,79,95,0,2,4,-0.9769384927771817,0.21352091543979612,0,1
3.0,500.0,14,3,163,12,2022,19,776,6595,7,193,5,27,94,3,0,2,4,-0.9441875088341993,0.3294084822245304,0,1
9.0,774.0,11,3,170,19,2022,19,1105,10952,7,248,5,36,75,6,2,2,1,-0.9769384927771817,0.21352091543979612,0,1
14.0,2000.0,21,3,170,19,2022,20,776,8974,7,136,5,27,50,130,1,2,2,-0.9769384927771817,0.21352091543979612,1,1
21.0,600.0,15,0,168,17,2022,20,776,11237,3,254,3,35,56,17,0,2,1,-0.9690098257244062,0.24702218048093552,0,0
1.0,600.0,12,0,168,17,2022,20,776,4751,8,11,5,36,77,62,2,2,1,-0.9690098257244062,0.24702218048093552,0,0
18.0,138.0,13,3,170,19,2022,20,776,6780,3,217,5,36,75,6,0,2,4,-0.9769384927771817,0.21352091543979612,0,1
9.0,1075.0,20,4,69,10,2022,20,150,7734,4,136,0,0,76,123,1,1,2,0.37371971479046906,0.9275416835791966,1,0
3.0,950.0,0,3,170,19,2022,20,70,10486,1,11,5,27,85,104,3,2,1,-0.9769384927771817,0.21352091543979612,1,1
9.0,1000.0,6,1,171,20,2022,20,1073,4631,7,217,1,2,80,120,3,2,1,-0.980469160361632,0.19667288979357647,0,0
1.0,1200.0,1,3,170,19,2022,20,1117,10645,7,21,5,36,76,123,3,2,2,-0.9769384927771817,0.21352091543979612,1,1
0.0,450.0,21,3,149,29,2022,20,337,10645,4,119,3,35,1,81,1,1,4,-0.8382797052177744,0.545240438540651,1,1
16.0,1356.0,8,4,167,16,2022,20,776,7250,10,11,1,19,76,123,2,2,2,-0.9646141756912435,0.26366549272800704,0,0
5.0,300.0,17,1,157,6,2022,20,830,10645,7,217,5,27,76,123,0,2,4,-0.9051931898913974,0.42500033996955416,0,0
30.0,723.190002441406,0,0,168,17,2022,20,410,8435,7,136,5,27,81,88,3,2,1,-0.9690098257244062,0.24702218048093552,1,0
9.0,999.0,6,3,170,19,2022,20,776,9550,7,11,6,10,18,72,3,2,1,-0.9769384927771817,0.21352091543979612,0,1
9.0,1018.48999023438,23,2,169,18,2022,20,1073,10645,7,37,0,0,75,6,1,2,2,-0.9731183372332619,0.23030567023061221,1,1
21.0,1000.0,18,1,143,23,2022,20,1073,10340,7,11,4,30,61,35,0,1,1,-0.7775971469736269,0.6287628145958344,0,0
3.0,950.0,0,3,170,19,2022,20,70,10486,1,217,5,27,85,104,3,2,1,-0.9769384927771817,0.21352091543979612,1,1
16.0,1275.0,20,4,69,10,2022,20,150,1965,4,11,0,0,76,123,1,1,2,0.37371971479046906,0.9275416835791966,1,0
14.0,2000.0,21,3,170,19,2022,20,1105,8974,7,136,5,27,50,130,1,2,2,-0.9769384927771817,0.21352091543979612,1,1
21.0,400.0,16,1,171,20,2022,20,175,10645,3,254,5,27,131,73,0,2,4,-0.980469160361632,0.19667288979357647,0,0
3.0,0.0,18,1,143,23,2022,20,779,9321,7,66,4,30,61,35,0,1,3,-0.7775971469736269,0.6287628145958344,0,0
16.0,1356.0,8,4,167,16,2022,20,776,7250,7,11,1,19,76,123,2,2,2,-0.9646141756912435,0.26366549272800704,0,0
12.0,7900.0,20,5,172,21,2022,21,1082,2684,10,190,5,36,100,44,1,2,3,-0.9837092937736097,0.1797665857255624,1,0
8.0,1200.0,17,3,170,19,2022,21,776,10754,5,136,5,36,76,123,0,2,2,-0.9769384927771817,0.21352091543979612,0,1
9.0,562.739990234375,15,1,171,20,2022,21,776,7626,3,217,6,42,36,131,0,2,1,-0.980469160361632,0.19667288979357647,0,0
18.0,800.0,19,1,171,20,2022,21,776,10104,5,217,0,0,76,123,1,2,1,-0.980469160361632,0.19667288979357647,0,0
24.0,600.0,18,5,172,21,2022,21,776,10622,7,230,5,36,75,6,0,2,1,-0.9837092937736097,0.1797665857255624,0,0
21.0,350.0,8,4,167,16,2022,21,474,10645,3,11,0,0,49,86,2,2,4,-0.9646141756912435,0.26366549272800704,0,0
27.0,650.0,8,5,172,21,2022,21,412,6123,3,193,5,36,74,23,2,2,1,-0.9837092937736097,0.1797665857255624,0,0
27.0,2500.0,22,1,164,13,2022,21,776,4459,3,230,5,27,76,123,1,2,0,-0.9497178427914316,0.3131070409358269,1,0
9.0,562.739990234375,15,1,171,20,2022,21,776,7626,3,217,6,42,36,131,0,2,1,-0.980469160361632,0.19667288979357647,0,0
21.0,650.0,8,5,172,21,2022,21,449,10645,3,181,4,46,75,6,2,2,1,-0.9837092937736097,0.1797665857255624,0,0
1.0,3000.0,12,5,172,21,2022,21,1217,10645,1,255,5,36,76,123,2,2,0,-0.9837092937736097,0.1797665857255624,0,0
0.0,800.0,14,4,167,16,2022,21,394,10645,4,37,2,45,78,121,0,2,1,-0.9646141756912435,0.26366549272800704,0,0
9.0,1000.0,12,1,171,20,2022,21,1073,6325,3,136,0,0,76,123,2,2,1,-0.980469160361632,0.19667288979357647,0,0
21.0,500.0,2,5,172,21,2022,21,776,333,3,11,4,30,93,136,3,2,4,-0.9837092937736097,0.1797665857255624,1,0
21.0,500.0,16,1,171,20,2022,21,449,10645,3,11,5,27,101,43,0,2,4,-0.980469160361632,0.19667288979357647,0,0
14.0,250.0,18,1,171,20,2022,21,1105,10645,7,217,5,36,75,6,0,2,4,-0.980469160361632,0.19667288979357647,0,0
0.0,700.0,17,3,170,19,2022,21,430,10645,8,254,2,45,78,121,0,2,1,-0.9769384927771817,0.21352091543979612,0,1
0.0,800.0,9,1,171,20,2022,21,412,10645,3,14,5,36,76,123,2,2,1,-0.980469160361632,0.19667288979357647,0,0
7.0,1000.0,4,0,168,17,2022,21,776,6592,7,136,0,0,140,84,3,2,1,-0.9690098257244062,0.24702218048093552,1,0
8.0,600.0,17,5,172,21,2022,21,776,7252,10,217,1,2,75,6,0,2,1,-0.9837092937736097,0.1797665857255624,0,0
9.0,1200.0,19,4,153,2,2022,21,564,9656,10,86,0,0,74,23,1,2,2,-0.8738071036110808,0.48627270710868997,0,0
7.0,1499.0,8,6,173,22,2022,22,1073,11433,7,11,5,36,75,6,2,2,2,-0.986657932891657,0.16280701293851715,0,0
50.0,500.0,14,6,173,22,2022,22,776,9591,7,193,0,0,7,53,0,2,4,-0.986657932891657,0.16280701293851715,0,0
9.0,3000.0,10,6,173,22,2022,22,150,10645,7,254,0,0,39,112,2,2,0,-0.986657932891657,0.16280701293851715,0,0
10.0,1919.86999511719,12,1,171,20,2022,22,776,3483,7,11,0,0,50,130,2,2,2,-0.980469160361632,0.19667288979357647,0,0
9.0,900.0,15,6,173,22,2022,22,1105,8826,7,155,5,27,18,72,0,2,1,-0.986657932891657,0.16280701293851715,0,0
11.0,2500.0,17,5,172,21,2022,22,776,4992,4,136,1,19,75,6,0,2,0,-0.9837092937736097,0.1797665857255624,0,0
4.0,3000.0,17,1,171,20,2022,22,780,3252,1,217,5,27,33,5,0,2,0,-0.980469160361632,0.19667288979357647,0,0
24.0,1000.0,20,6,173,22,2022,22,1073,4619,7,11,5,27,76,123,1,2,1,-0.986657932891657,0.16280701293851715,1,0
9.0,3000.0,10,6,173,22,2022,22,150,10271,7,67,0,0,39,112,2,2,0,-0.986657932891657,0.16280701293851715,0,0
7.0,500.0,11,1,171,20,2022,22,368,8045,7,11,4,30,79,95,2,2,4,-0.980469160361632,0.19667288979357647,0,0
18.0,100.0,8,4,174,23,2022,23,1091,10645,3,255,2,33,38,9,2,2,4,-0.9893142039703663,0.1457991969198751,0,0
15.0,500.0,18,4,174,23,2022,23,880,10645,3,230,1,19,76,123,0,2,4,-0.9893142039703663,0.1457991969198751,0,0
1.0,158.0,6,4,174,23,2022,23,474,10645,3,11,5,36,74,23,3,2,4,-0.9893142039703663,0.1457991969198751,0,0
15.0,1300.0,16,4,174,23,2022,23,1105,6070,2,11,5,36,75,6,0,2,2,-0.9893142039703663,0.1457991969198751,0,0
21.0,700.0,21,0,175,24,2022,24,1073,4683,7,11,5,36,49,86,1,2,1,-0.99167731989929,0.12874817745258132,1,0
15.0,400.0,21,6,173,22,2022,24,1105,10653,8,11,1,19,75,6,1,2,4,-0.986657932891657,0.16280701293851715,1,0
0.0,500.0,4,0,175,24,2022,24,570,4771,3,11,3,35,49,86,3,2,4,-0.99167731989929,0.12874817745258132,1,0
18.0,500.0,19,4,174,23,2022,24,776,10392,7,37,0,0,69,111,1,2,4,-0.9893142039703663,0.1457991969198751,0,0
0.0,1600.0,15,4,174,23,2022,24,780,10645,1,11,1,19,140,84,0,2,2,-0.9893142039703663,0.1457991969198751,0,0
3.0,0.0,0,4,174,23,2022,24,1116,10645,7,21,3,35,72,79,3,2,3,-0.9893142039703663,0.1457991969198751,1,0
6.0,5720.0,19,0,175,24,2022,24,322,6684,4,11,0,0,75,6,1,2,3,-0.99167731989929,0.12874817745258132,0,0
21.0,800.0,8,4,174,23,2022,24,1082,4683,7,11,5,36,77,62,2,2,1,-0.9893142039703663,0.1457991969198751,0,0
22.0,6500.0,20,1,171,20,2022,24,412,9843,4,15,0,0,103,83,1,2,3,-0.980469160361632,0.19667288979357647,1,0
10.0,300.0,5,0,175,24,2022,24,830,10645,3,11,3,35,61,35,3,2,4,-0.99167731989929,0.12874817745258132,1,0
3.0,500.0,19,4,174,23,2022,24,1073,5683,7,11,0,0,140,84,1,2,4,-0.9893142039703663,0.1457991969198751,0,0
24.0,791.0,23,4,174,23,2022,24,150,10164,3,181,0,0,76,123,1,2,1,-0.9893142039703663,0.1457991969198751,1,0
0.0,800.0,12,0,175,24,2022,24,920,5149,3,11,5,36,74,23,2,2,1,-0.99167731989929,0.12874817745258132,0,0
24.0,900.0,0,0,175,24,2022,24,1082,4689,3,136,4,30,79,95,3,2,1,-0.99167731989929,0.12874817745258132,1,0
9.0,2200.0,16,5,144,24,2022,24,776,4604,3,11,1,19,0,125,0,1,0,-0.7883050558305255,0.6152845999633276,0,0
16.0,1100.0,23,6,173,22,2022,24,410,8285,3,136,0,0,97,105,1,2,2,-0.986657932891657,0.16280701293851715,1,0
7.0,150.0,17,4,174,23,2022,24,1105,10645,4,230,5,36,77,62,0,2,4,-0.9893142039703663,0.1457991969198751,0,0
24.0,1000.0,17,0,168,17,2022,24,776,10955,7,255,3,35,67,89,0,2,1,-0.9690098257244062,0.24702218048093552,0,0
24.0,450.0,18,4,174,23,2022,25,410,8257,7,11,5,36,77,62,0,2,4,-0.9893142039703663,0.1457991969198751,0,0
27.0,400.0,16,2,176,25,2022,25,503,824,5,217,0,0,17,85,0,2,4,-0.993746580436178,0.11165900712169512,0,1
30.0,1200.0,0,2,176,25,2022,25,1105,7447,7,11,5,18,69,111,3,2,2,-0.993746580436178,0.11165900712169512,1,1
8.0,1000.0,23,2,176,25,2022,25,1105,10202,10,255,1,2,77,62,1,2,1,-0.993746580436178,0.11165900712169512,1,1
18.0,1000.0,21,2,176,25,2022,25,1073,11147,7,11,5,27,81,88,1,2,1,-0.993746580436178,0.11165900712169512,1,1
25.0,0.0,19,0,175,24,2022,25,830,10645,3,254,1,19,74,23,1,2,4,-0.99167731989929,0.12874817745258132,0,0
1.0,600.0,1,4,174,23,2022,25,1105,5956,7,11,1,6,74,23,3,2,1,-0.9893142039703663,0.1457991969198751,1,0
7.0,700.0,18,0,175,24,2022,25,1073,10645,7,254,0,0,76,123,0,2,1,-0.99167731989929,0.12874817745258132,0,0
24.0,0.0,20,4,174,23,2022,25,406,10645,7,255,3,35,80,120,1,2,4,-0.9893142039703663,0.1457991969198751,1,0
10.0,300.0,17,6,166,15,2022,25,410,4845,10,136,1,1,74,23,0,2,4,-0.9599326896597447,0.28023067519921585,0,0
1.0,0.0,10,2,176,25,2022,25,1082,6192,1,11,5,36,75,6,2,2,3,-0.993746580436178,0.11165900712169512,0,1
10.0,700.0,16,4,167,16,2022,26,741,8155,7,119,0,0,87,49,0,2,1,-0.9646141756912435,0.26366549272800704,0,0
24.0,500.0,10,3,177,26,2022,26,776,8181,10,37,4,31,63,134,2,2,4,-0.9955213724144752,0.09453674981719912,0,1
21.0,250.0,19,3,177,26,2022,26,741,11373,7,230,1,2,62,117,1,2,4,-0.9955213724144752,0.09453674981719912,0,1
32.0,6200.0,15,0,175,24,2022,26,324,5356,1,37,5,27,87,49,0,2,3,-0.99167731989929,0.12874817745258132,0,0
21.0,200.0,20,2,176,25,2022,26,176,10645,7,150,5,36,74,23,1,2,4,-0.993746580436178,0.11165900712169512,1,1
30.0,1000.0,14,2,176,25,2022,26,741,10645,3,107,5,36,74,23,0,2,1,-0.993746580436178,0.11165900712169512,0,1
12.0,2000.0,7,4,174,23,2022,26,776,10645,5,11,1,19,75,6,2,2,2,-0.9893142039703663,0.1457991969198751,0,0
7.0,0.0,19,3,177,26,2022,26,216,352,7,217,5,36,75,6,1,2,3,-0.9955213724144752,0.09453674981719912,0,1
6.0,500.0,9,4,174,23,2022,26,776,3436,3,11,2,33,74,23,2,2,4,-0.9893142039703663,0.1457991969198751,0,0
10.0,300.0,20,0,175,24,2022,26,176,10645,3,267,5,27,117,115,1,2,4,-0.99167731989929,0.12874817745258132,1,0
10.0,300.0,1,1,178,27,2022,27,776,10645,4,217,5,36,85,104,3,2,4,-0.9970011699250151,0.07738647923346301,1,0
3.0,400.0,12,3,177,26,2022,27,915,10535,2,217,5,36,72,79,2,2,4,-0.9955213724144752,0.09453674981719912,0,1
5.0,1000.0,17,3,177,26,2022,27,1105,3468,4,11,0,0,58,29,0,2,1,-0.9955213724144752,0.09453674981719912,0,1
21.0,0.0,16,2,176,25,2022,27,776,8356,10,119,0,0,76,123,0,2,4,-0.993746580436178,0.11165900712169512,0,1
8.0,200.0,10,1,178,27,2022,27,776,5857,3,119,6,42,35,87,2,2,4,-0.9970011699250151,0.07738647923346301,0,0
27.0,450.0,12,3,177,26,2022,27,776,8340,3,136,5,36,75,6,2,2,4,-0.9955213724144752,0.09453674981719912,0,1
22.0,1600.0,7,1,178,27,2022,27,776,1579,5,11,1,19,73,90,2,2,2,-0.9970011699250151,0.07738647923346301,0,0
30.0,1200.0,17,3,177,26,2022,27,776,7001,8,11,5,36,94,3,0,2,2,-0.9955213724144752,0.09453674981719912,0,1
5.0,500.0,22,3,177,26,2022,27,564,10645,7,96,0,0,69,111,1,2,4,-0.9955213724144752,0.09453674981719912,1,1
1.0,1000.0,18,6,173,22,2022,27,776,3742,7,76,5,27,76,123,0,2,1,-0.986657932891657,0.16280701293851715,0,0
6.0,7000.0,17,1,178,27,2022,27,776,6218,2,11,1,19,75,6,0,2,3,-0.9970011699250151,0.07738647923346301,0,0
6.0,1200.0,19,3,177,26,2022,27,741,5517,7,11,0,0,76,123,1,2,2,-0.9955213724144752,0.09453674981719912,0,1
3.0,0.0,8,1,178,27,2022,27,1105,10645,7,254,4,15,72,79,2,2,4,-0.9970011699250151,0.07738647923346301,0,0
40.0,1449.0,22,1,178,27,2022,28,508,5577,8,11,0,0,76,123,1,2,2,-0.9970011699250151,0.07738647923346301,1,0
22.0,1200.0,7,4,167,16,2022,28,1105,4345,4,255,0,0,81,88,2,2,2,-0.9646141756912435,0.26366549272800704,0,0
30.0,2000.0,20,1,178,27,2022,28,1105,5486,1,11,0,0,75,6,1,2,2,-0.9970011699250151,0.07738647923346301,1,0
18.0,200.0,17,5,179,28,2022,28,776,2177,3,37,6,42,32,25,0,2,4,-0.9981855344718586,0.06021327736579302,0,0
0.0,400.0,11,1,178,27,2022,28,1025,10645,4,193,5,36,76,123,2,2,4,-0.9970011699250151,0.07738647923346301,0,0
21.0,650.0,1,3,177,26,2022,28,776,680,7,11,0,0,67,89,3,2,1,-0.9955213724144752,0.09453674981719912,1,1
1.0,270.0,8,5,179,28,2022,28,776,7954,4,274,5,27,140,84,2,2,4,-0.9981855344718586,0.06021327736579302,0,0
0.0,0.0,16,5,179,28,2022,28,779,10659,1,137,5,36,74,23,0,2,3,-0.9981855344718586,0.06021327736579302,0,0
32.0,2200.0,4,5,179,28,2022,28,776,6539,1,255,4,30,80,120,3,2,0,-0.9981855344718586,0.06021327736579302,1,0
9.0,0.0,13,5,179,28,2022,28,741,10645,7,136,5,36,75,6,0,2,4,-0.9981855344718586,0.06021327736579302,0,0
5.0,300.0,21,4,174,23,2022,28,410,10645,7,96,5,36,74,23,1,2,4,-0.9893142039703663,0.1457991969198751,1,0
21.0,1000.0,1,5,179,28,2022,28,915,1199,3,205,0,0,16,77,3,2,1,-0.9981855344718586,0.06021327736579302,1,0
30.0,2000.0,20,1,178,27,2022,28,1105,172,1,11,0,0,75,6,1,2,2,-0.9970011699250151,0.07738647923346301,1,0
30.0,2000.0,20,1,178,27,2022,28,1105,4292,1,11,0,0,75,6,1,2,2,-0.9970011699250151,0.07738647923346301,1,0
1.0,212.440002441406,3,3,177,26,2022,28,474,10645,7,136,5,36,96,138,3,2,4,-0.9955213724144752,0.09453674981719912,1,1
9.0,1200.0,15,1,178,27,2022,28,880,4607,3,1,1,1,81,88,0,2,2,-0.9970011699250151,0.07738647923346301,0,0
1.0,3500.0,4,1,178,27,2022,28,250,3880,1,11,5,27,24,45,3,2,0,-0.9970011699250151,0.07738647923346301,1,0
7.0,745.0,20,1,178,27,2022,28,613,4249,7,11,0,0,80,120,1,2,1,-0.9970011699250151,0.07738647923346301,1,0
21.0,900.0,11,5,179,28,2022,28,1073,10799,10,81,1,19,104,68,2,2,1,-0.9981855344718586,0.06021327736579302,0,0
28.0,11000.0,14,5,179,28,2022,28,776,10645,5,255,1,1,74,23,0,2,3,-0.9981855344718586,0.06021327736579302,0,0
0.0,1400.0,13,3,177,26,2022,28,725,6539,1,255,5,36,76,123,0,2,2,-0.9955213724144752,0.09453674981719912,0,1
21.0,665.570007324219,14,4,174,23,2022,28,613,4245,7,11,5,27,82,34,0,2,1,-0.9893142039703663,0.1457991969198751,0,0
7.0,500.0,16,5,179,28,2022,28,830,10645,7,255,1,19,75,6,0,2,4,-0.9981855344718586,0.06021327736579302,0,0
1.0,500.0,10,5,179,28,2022,28,776,9945,7,136,5,36,75,6,2,2,4,-0.9981855344718586,0.06021327736579302,0,0
1.0,56.4799995422363,21,5,179,28,2022,29,776,10645,4,254,5,27,76,123,1,2,4,-0.9981855344718586,0.06021327736579302,1,0
1.0,34.9900016784668,21,5,179,28,2022,29,776,10645,4,11,5,27,76,123,1,2,4,-0.9981855344718586,0.06021327736579302,1,0
1.0,500.0,17,1,178,27,2022,29,776,2231,1,11,5,36,94,3,0,2,4,-0.9970011699250151,0.07738647923346301,0,0
1.0,28.2399997711182,21,5,179,28,2022,29,776,10645,4,254,5,27,76,123,1,2,4,-0.9981855344718586,0.06021327736579302,1,0
1.0,219.990005493164,21,5,179,28,2022,29,1105,8154,4,181,5,27,76,123,1,2,4,-0.9981855344718586,0.06021327736579302,1,0
24.0,2371.8701171875,21,5,179,28,2022,29,150,661,7,11,5,27,76,123,1,2,0,-0.9981855344718586,0.06021327736579302,1,0
9.0,1779.0,0,1,178,27,2022,29,613,6817,10,11,3,35,70,19,3,2,2,-0.9970011699250151,0.07738647923346301,1,0
8.0,2100.0,9,5,158,7,2022,29,780,5557,1,11,5,27,74,23,2,2,0,-0.9123747579707273,0.4093559588156213,0,0
20.0,317.510009765625,9,5,179,28,2022,29,1011,10645,3,11,0,0,126,11,2,2,4,-0.9981855344718586,0.06021327736579302,0,0
21.0,500.0,5,6,180,29,2022,29,176,10645,3,11,0,0,75,6,3,2,4,-0.99907411510223,0.04302223300453059,1,0
1.0,231.369995117188,21,5,179,28,2022,29,776,10645,4,11,5,27,76,123,1,2,4,-0.9981855344718586,0.06021327736579302,1,0
1.0,2000.0,13,6,180,29,2022,29,728,10645,1,11,6,38,20,54,0,2,2,-0.99907411510223,0.04302223300453059,0,0
21.0,50.0,4,0,175,24,2022,29,741,10645,7,136,0,0,76,123,3,2,4,-0.99167731989929,0.12874817745258132,1,0
4.0,4500.0,2,5,179,28,2022,29,780,9360,1,11,5,36,76,123,3,2,0,-0.9981855344718586,0.06021327736579302,1,0
1.0,56.4900016784668,21,5,179,28,2022,29,776,10645,4,254,5,27,76,123,1,2,4,-0.9981855344718586,0.06021327736579302,1,0
1.0,38.4099998474121,21,5,179,28,2022,29,776,10645,4,254,5,27,76,123,1,2,4,-0.9981855344718586,0.06021327736579302,1,0
1.0,146.899993896484,21,5,179,28,2022,29,776,10645,4,11,5,27,76,123,1,2,4,-0.9981855344718586,0.06021327736579302,1,0
1.0,0.0,23,5,179,28,2022,29,1217,10645,1,254,1,19,136,133,1,2,3,-0.9981855344718586,0.06021327736579302,1,0
1.0,135.589996337891,21,5,179,28,2022,29,776,10645,4,254,5,27,76,123,1,2,4,-0.9981855344718586,0.06021327736579302,1,0
7.0,600.0,4,6,180,29,2022,29,175,5270,3,11,5,36,75,6,3,2,1,-0.99907411510223,0.04302223300453059,1,0
1.0,0.0,11,4,181,30,2022,30,780,10645,1,11,5,27,82,34,2,2,3,-0.9996666485105112,0.02581844022713308,0,0
1.0,800.0,9,4,181,30,2022,30,776,10645,5,11,1,19,75,6,2,2,1,-0.9996666485105112,0.02581844022713308,0,0
20.0,1400.0,22,6,180,29,2022,30,1073,3629,4,11,0,0,50,130,1,2,2,-0.99907411510223,0.04302223300453059,1,0
2.0,515.260009765625,6,4,181,30,2022,30,435,5156,8,205,5,36,76,123,3,2,1,-0.9996666485105112,0.02581844022713308,0,0
10.0,250.0,12,4,181,30,2022,30,776,10645,5,11,2,45,74,23,2,2,4,-0.9996666485105112,0.02581844022713308,0,0
3.0,700.0,7,4,181,30,2022,30,1105,10645,7,11,4,30,92,32,2,2,1,-0.9996666485105112,0.02581844022713308,0,0
20.0,1400.0,22,6,180,29,2022,30,1073,3629,4,11,0,0,50,130,1,2,2,-0.99907411510223,0.04302223300453059,1,0
25.0,1100.0,14,6,180,29,2022,30,1105,10645,8,136,1,19,119,24,0,2,2,-0.99907411510223,0.04302223300453059,0,0
1.0,4500.0,22,1,171,20,2022,30,1073,10645,4,254,0,0,74,23,1,2,0,-0.980469160361632,0.19667288979357647,1,0
24.0,1150.0,4,5,179,28,2022,30,368,4575,4,11,4,30,16,77,3,2,2,-0.9981855344718586,0.06021327736579302,1,0
20.0,1000.0,12,1,178,27,2022,30,410,10645,3,96,5,27,36,131,2,2,1,-0.9970011699250151,0.07738647923346301,0,0
1.0,0.0,15,4,181,30,2022,30,1011,10645,3,11,0,0,120,92,0,2,4,-0.9996666485105112,0.02581844022713308,0,0
1.0,6000.0,5,6,180,29,2022,30,324,6678,1,14,5,27,76,123,3,2,3,-0.99907411510223,0.04302223300453059,1,0
1.0,2600.0,22,0,182,1,2022,1,780,4071,1,11,5,36,74,23,1,2,0,-0.9999629591162655,0.008606996888688698,1,0
1.0,1500.0,21,4,181,30,2022,1,1117,10645,1,254,5,36,75,6,1,2,2,-0.9996666485105112,0.02581844022713308,1,0
16.0,800.0,20,0,182,1,2022,1,410,10645,5,11,1,19,75,6,1,2,1,-0.9999629591162655,0.008606996888688698,1,0
7.0,400.0,8,6,173,22,2022,1,1105,10645,7,136,5,36,74,23,2,2,4,-0.986657932891657,0.16280701293851715,0,0
21.0,400.0,16,0,182,1,2022,1,1025,10645,3,21,1,19,131,73,0,2,4,-0.9999629591162655,0.008606996888688698,0,0
21.0,1000.0,14,0,182,1,2022,1,410,10645,3,163,0,0,16,77,0,2,1,-0.9999629591162655,0.008606996888688698,0,0
3.0,1200.0,10,0,182,1,2022,1,1105,10645,10,119,1,19,97,105,2,2,2,-0.9999629591162655,0.008606996888688698,0,0
1.0,2000.0,19,4,181,30,2022,1,324,5349,1,11,5,36,80,120,1,2,2,-0.9996666485105112,0.02581844022713308,0,0
18.0,150.0,3,4,181,30,2022,1,776,10645,3,217,0,0,115,113,3,2,4,-0.9996666485105112,0.02581844022713308,1,0
24.0,600.0,6,2,183,2,2022,2,1073,1253,3,11,0,0,116,65,3,2,1,-0.9999629591162655,-0.008606996888688009,0,1
21.0,3600.0,1,6,180,29,2022,2,410,11326,3,37,0,0,76,123,3,2,0,-0.99907411510223,0.04302223300453059,1,0
10.0,130.0,17,6,173,22,2022,2,776,9051,7,37,5,18,70,19,0,2,4,-0.986657932891657,0.16280701293851715,0,0
18.0,150.0,14,0,182,1,2022,2,776,10645,3,217,5,36,74,23,0,2,4,-0.9999629591162655,0.008606996888688698,0,0
16.0,1200.0,15,2,183,2,2022,2,741,10645,5,11,0,0,74,23,0,2,2,-0.9999629591162655,-0.008606996888688009,0,1
1.0,1000.0,0,2,162,11,2022,2,979,10645,3,11,0,0,67,89,3,2,1,-0.9383773917408641,0.3456123126707335,1,1
10.0,0.0,4,2,183,2,2022,2,1082,953,3,22,4,30,125,31,3,2,3,-0.9999629591162655,-0.008606996888688009,1,1
21.0,585.0,17,4,181,30,2022,2,254,8160,3,193,5,36,105,56,0,2,1,-0.9996666485105112,0.02581844022713308,0,0
3.0,0.0,17,0,182,1,2022,2,1105,10645,7,254,5,36,74,23,0,2,4,-0.9999629591162655,0.008606996888688698,0,0
25.0,700.0,15,3,184,3,2022,3,1105,4156,3,136,5,36,75,6,0,2,1,-0.9996666485105112,-0.02581844022713239,0,1
14.0,900.0,3,3,184,3,2022,3,776,2727,5,11,3,35,98,82,3,2,1,-0.9996666485105112,-0.02581844022713239,1,1
